date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:47:47	101543/101543	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:39%20GMT	https://mabanque.bnpparibas/fr/vos-besoins/nos-conseils-pour-gerer-votre-budget	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/vos-besoins/nos-conseils-pour-gerer-votre-budget.html	(from https://mabanque.bnpparibas/)
03:47:47	103278/103278	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:40%20GMT	https://mabanque.bnpparibas/fr/vos-besoins/covid-19-vos-questions	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/vos-besoins/covid-19-vos-questions.html	(from https://mabanque.bnpparibas/)
03:47:48	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2028%20May%202023%2000:54:40%20GMT	https://mabanque.bnpparibas/fr/vos-besoins/nos-conseils-securite	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/vos-besoins/nos-conseils-securite	(from https://mabanque.bnpparibas/)
03:47:48	96404/96404	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:41%20GMT	https://mabanque.bnpparibas/fr/engagement-chartes-et-conventions/site-securise.html	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/engagement-chartes-et-conventions/site-securise.html	(from https://mabanque.bnpparibas/)
03:47:48	78278/78278	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:41%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/bienvenue-chez-bnpparibas	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/bienvenue-chez-bnpparibas.html	(from https://mabanque.bnpparibas/)
03:47:49	89527/89527	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:41%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/nos-services-accompagnement/service-proximite	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/nos-services-accompagnement/service-proximite.html	(from https://mabanque.bnpparibas/)
03:47:49	94749/94749	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:41%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/nos-services-accompagnement/service-affinite	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/nos-services-accompagnement/service-affinite.html	(from https://mabanque.bnpparibas/)
03:47:49	78175/78175	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:42%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/social-media	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/social-media.html	(from https://mabanque.bnpparibas/)
03:47:49	86608/86608	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:42%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/assistant-virtuel-telmi	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/assistant-virtuel-telmi.html	(from https://mabanque.bnpparibas/)
03:47:50	78153/78153	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:42%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/tous-les-services-bancaires-en-ligne	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/tous-les-services-bancaires-en-ligne.html	(from https://mabanque.bnpparibas/)
03:47:50	95859/95859	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:42%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/nos-applications	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/nos-applications.html	(from https://mabanque.bnpparibas/)
03:47:50	88927/88927	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:43%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/bons-plans	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/bons-plans.html	(from https://mabanque.bnpparibas/)
03:47:51	90554/90554	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:43%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/sponsoring/cinema	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/sponsoring/cinema.html	(from https://mabanque.bnpparibas/)
03:47:51	88198/88198	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:43%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/sponsoring/tennis	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/sponsoring/tennis.html	(from https://mabanque.bnpparibas/)
03:47:51	95522/95522	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:43%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/parrainage	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/parrainage.html	(from https://mabanque.bnpparibas/)
03:47:51	91174/91174	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:44%20GMT	https://mabanque.bnpparibas/fr/ma-banque-s-engage	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-s-engage.html	(from https://mabanque.bnpparibas/)
03:47:52	4542/4542	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211be-5cdaa93c74dc0%22	https://mabanque.bnpparibas/content/dam/mabanque/icons/icon-rse.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/icons/icon-rse.svg	(from https://mabanque.bnpparibas/)
03:47:52	96404/96404	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:44%20GMT	https://mabanque.bnpparibas/fr/engagement-chartes-et-conventions/site-securise	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/engagement-chartes-et-conventions/site-securise-2.html	(from https://mabanque.bnpparibas/)
03:47:52	5138/5138	---M--	200	added ('OK')	image/png	etag:%221412-5cdac157aed80%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/site-securise/picto_secu_bouclier.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/site-securise/picto_secu_bouclier.png	(from https://mabanque.bnpparibas/)
03:47:53	201218/201218	---M--	200	added ('OK')	image/jpeg	etag:%2231202-5cdaa946f2680%22	https://mabanque.bnpparibas/content/dam/mabanque/particuliers/home/visuel-home.jpg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/particuliers/home/visuel-home.jpg	(from https://mabanque.bnpparibas/)
03:47:53	5895/5895	---M-Z	200	added ('OK')	image/svg+xml	etag:%221707-5cdaab3d88840%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/homepage/blanc/path-1@1,5x.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/homepage/blanc/path-1@1,5x.svg	(from https://mabanque.bnpparibas/)
03:47:53	125842/125842	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:46%20GMT	https://mabanque.bnpparibas/fr/epargner/epargne-retraite/bnp-paribas-multiplacements-per?perf_origine=Epa02420	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/epargner/epargne-retraite/bnp-paribas-multiplacements-per3e5d.html	(from https://mabanque.bnpparibas/)
03:47:54	2791/2791	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ae7-5cdaab34f3400%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/homepage/blanc/Icon-entourage@1,5x.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/homepage/blanc/Icon-entourage@1,5x.svg	(from https://mabanque.bnpparibas/)
03:47:54	91120/91120	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:47%20GMT	https://mabanque.bnpparibas/fr/conquete-famille?perf_origine=tra02320	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/conquete-famillec28f.html	(from https://mabanque.bnpparibas/)
03:47:54	4245/4245	---M--	200	added ('OK')	image/png	etag:%221095-5cdaabec0e400%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/homepage/blanc/assurancehabitation.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/homepage/blanc/assurancehabitation.png	(from https://mabanque.bnpparibas/)
03:47:55	105984/105984	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:47%20GMT	https://mabanque.bnpparibas/fr/assurer/logement/telesurveillance-homiris-particuliers?perf_origine=APR02392	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/assurer/logement/telesurveillance-homiris-particuliers65f1.html	(from https://mabanque.bnpparibas/)
03:47:55	5477/5477	---M-Z	200	added ('OK')	image/svg+xml	etag:%221565-5cdaab21e0700%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/homepage/vert/Icon-piece@1,5x.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/homepage/vert/Icon-piece@1,5x.svg	(from https://mabanque.bnpparibas/)
03:47:56	101321/101321	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:48%20GMT	https://mabanque.bnpparibas/fr/emprunter/regroupement-credits/pret-regroupement-de-credits-a-la-consommation?perf_origine=ppi02422	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/emprunter/regroupement-credits/pret-regroupement-de-credits-a-la-consommation852a.html	(from https://mabanque.bnpparibas/)
03:47:56	5642/5642	---M--	200	added ('OK')	image/png	etag:%22160a-5eb88ea726b40%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/homepage/vert/picto_esprit_libre.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/homepage/vert/picto_esprit_libre.png	(from https://mabanque.bnpparibas/)
03:47:56	94019/94019	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:49%20GMT	https://mabanque.bnpparibas/fr/gerer/comptes-et-formules/formules-esprit-libre?perf_origine=tra01852	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/gerer/comptes-et-formules/formules-esprit-libre1c19.html	(from https://mabanque.bnpparibas/)
03:47:56	75484/75484	---M--	200	added ('OK')	image/png	etag:%22126dc-5eafafb655900%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/html/particuliers/home/images/bloc-outil3-cashback.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/html/particuliers/home/images/bloc-outil3-cashback.png	(from https://mabanque.bnpparibas/)
03:47:57	110480/110480	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:49%20GMT	https://mabanque.bnpparibas/fr/gerer/cartes-moyens-paiement/options-services-bancaires/cashback-mes-extras?perf_origine=Mon01759	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/gerer/cartes-moyens-paiement/options-services-bancaires/cashback-mes-extras2575.html	(from https://mabanque.bnpparibas/)
03:47:58	172687/172687	---M--	200	added ('OK')	image/png	etag:%222a28f-5cdaa9fd19440%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/html/particuliers/home/images/selfcare-empreinte-carbone.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/html/particuliers/home/images/selfcare-empreinte-carbone.png	(from https://mabanque.bnpparibas/)
03:47:58	103714/103714	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:50%20GMT	https://mabanque.bnpparibas/fr/vos-besoins/vos-projets/transition-energetique-et-ecologique/empreinte-carbone?perf_origine=RSE00475	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/vos-besoins/vos-projets/transition-energetique-et-ecologique/empreinte-carbone58c1.html	(from https://mabanque.bnpparibas/)
03:47:58	98518/98518	---M--	200	added ('OK')	image/png	etag:%22180d6-5cdaa9f38fdc0%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/html/particuliers/home/images/hpg-virements-selfcare.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/html/particuliers/home/images/hpg-virements-selfcare.png	(from https://mabanque.bnpparibas/)
03:47:58	87598/87598	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:51%20GMT	https://mabanque.bnpparibas/fr/gerer/cartes-moyens-paiement/moyens-paiement/virement-international?perf_origine=GMT00448	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/gerer/cartes-moyens-paiement/moyens-paiement/virement-international9703.html	(from https://mabanque.bnpparibas/)
03:47:59	348146/348146	---M--	200	added ('OK')	image/png	etag:%2254ff2-5cdc476bdfd40%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/homepage/guide-home.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/homepage/guide-home.png	(from https://mabanque.bnpparibas/)
03:47:59	50298/50298	---M--	200	added ('OK')	image/png	etag:%22c47a-5cd895207a680%22	https://mabanque.bnpparibas/rsc/contrib/script/simulateur/nousTrouver/rechercher.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/rsc/contrib/script/simulateur/nousTrouver/rechercher.png	(from https://mabanque.bnpparibas/)
03:48:00	8396/8396	---M--	200	added ('OK')	image/png	etag:%2220cc-5ceb0aa859380%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/generique/sprite-form.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/generique/sprite-form.png	(from https://mabanque.bnpparibas/)
03:48:01	1075/1075	---M-Z	200	added ('OK')	image/svg+xml	etag:%22433-5cdaa94415fc0%22	https://mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-agence.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-agence.svg	(from https://mabanque.bnpparibas/)
03:48:01	1152/1152	---M-Z	200	added ('OK')	image/svg+xml	etag:%22480-5cdaa94415fc0%22	https://mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-conseiller.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-conseiller.svg	(from https://mabanque.bnpparibas/)
03:48:02	942/942	---M-Z	200	added ('OK')	image/svg+xml	etag:%223ae-5cdaa94415fc0%22	https://mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-ampoule.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-ampoule.svg	(from https://mabanque.bnpparibas/)
03:48:02	819/819	---M--	200	added ('OK')	image/svg+xml	etag:%22333-5cdaa94415fc0%22	https://mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-cible.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-cible.svg	(from https://mabanque.bnpparibas/)
03:48:02	1365/1365	---M-Z	200	added ('OK')	image/svg+xml	etag:%22555-5cdaa94415fc0%22	https://mabanque.bnpparibas/content/dam/mabanque/particuliers/home/horloge.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/particuliers/home/horloge.svg	(from https://mabanque.bnpparibas/)
03:48:03	1405/1405	---M-Z	200	added ('OK')	image/svg+xml	etag:%2257d-5cdaa94415fc0%22	https://mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-ordi-coche.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-ordi-coche.svg	(from https://mabanque.bnpparibas/)
03:48:03	10205/10205	---M--	200	added ('OK')	image/png	etag:%2227dd-5cdaa946f2680%22	https://mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-telecharge-doc.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-telecharge-doc.png	(from https://mabanque.bnpparibas/)
03:48:04	1042/1042	---M-Z	200	added ('OK')	image/svg+xml	etag:%22412-5cdaa94415fc0%22	https://mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-retrait.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-retrait.svg	(from https://mabanque.bnpparibas/)
03:48:04	10406/10406	---M--	200	added ('OK')	image/png	etag:%2228a6-5cdaa947e68c0%22	https://mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-client-plus.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/particuliers/home/picto-client-plus.png	(from https://mabanque.bnpparibas/)
03:48:05	3082/3082	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:54:57%20GMT	https://mabanque.bnpparibas/fr/ouvrir-un-compte/?agence=eerc	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ouvrir-un-compte/indexa06f.html	(from https://mabanque.bnpparibas/)
03:48:05	351/351	---M--	200	added ('OK')	image/svg+xml	etag:%2215f-5cf436d2d5840%22	https://mabanque.bnpparibas/content/dam/mabanque/icons/fb.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/icons/fb.svg	(from https://mabanque.bnpparibas/)
03:48:11	628/628	---M--	200	added ('OK')	image/svg+xml	etag:%22274-5cf436d2d5840%22	https://mabanque.bnpparibas/content/dam/mabanque/icons/twitter.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/icons/twitter.svg	(from https://mabanque.bnpparibas/)
03:48:12	723/723	---M--	200	added ('OK')	image/svg+xml	etag:%222d3-5cf436d2d5840%22	https://mabanque.bnpparibas/content/dam/mabanque/icons/youtube.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/icons/youtube.svg	(from https://mabanque.bnpparibas/)
03:48:12	2137/2137	---M-Z	200	added ('OK')	image/svg+xml	etag:%22859-5cf436d2d5840%22	https://mabanque.bnpparibas/content/dam/mabanque/icons/instagram.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/icons/instagram.svg	(from https://mabanque.bnpparibas/)
03:48:13	743/743	---M--	200	added ('OK')	image/svg+xml	etag:%222e7-5cf436d2d5840%22	https://mabanque.bnpparibas/content/dam/mabanque/icons/linkedin.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/icons/linkedin.svg	(from https://mabanque.bnpparibas/)
03:48:13	90999/90999	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:55:06%20GMT	https://mabanque.bnpparibas/fr/espace-donnees-personnelles	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/espace-donnees-personnelles.html	(from https://mabanque.bnpparibas/)
03:48:14	89989/89989	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:55:06%20GMT	https://mabanque.bnpparibas/fr/engagement-chartes-et-conventions/mentions-legales	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/engagement-chartes-et-conventions/mentions-legales.html	(from https://mabanque.bnpparibas/)
03:48:14	91858/91858	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:55:06%20GMT	https://mabanque.bnpparibas/fr/engagement-chartes-et-conventions/cookies	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/engagement-chartes-et-conventions/cookies.html	(from https://mabanque.bnpparibas/)
03:48:14	86887/86887	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:55:07%20GMT	https://mabanque.bnpparibas/fr/reglementation	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/reglementation.html	(from https://mabanque.bnpparibas/)
03:48:14	87936/87936	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:55:07%20GMT	https://mabanque.bnpparibas/fr/reglementation/fonds-de-garantie-des-depots-et-de-resolution	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/reglementation/fonds-de-garantie-des-depots-et-de-resolution.html	(from https://mabanque.bnpparibas/)
03:48:15	256/256	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2028%20May%202023%2000:55:07%20GMT	https://mabanque.bnpparibas/fr/secure/resiliation-contrats	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/secure/resiliation-contrats	(from https://mabanque.bnpparibas/)
03:48:15	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2028%20May%202023%2000:55:07%20GMT	https://mabanque.bnpparibas/auth/login?r=/fr/secure/resiliation-contrats	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/auth/login4c34	(from https://mabanque.bnpparibas/)
03:48:16	82528/82528	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:55:08%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/la-banque-d-un-monde-qui-change	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/la-banque-d-un-monde-qui-change.html	(from https://mabanque.bnpparibas/)
03:48:16	88418/88418	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:55:09%20GMT	https://mabanque.bnpparibas/fr/ma-banque-et-moi/engagements-responsables	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/ma-banque-et-moi/engagements-responsables.html	(from https://mabanque.bnpparibas/)
03:48:16	81522/81522	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:55:09%20GMT	https://mabanque.bnpparibas/fr/devenir-client-bnp-paribas/conditions-eligibilite	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/devenir-client-bnp-paribas/conditions-eligibilite.html	(from https://mabanque.bnpparibas/)
03:48:16	84687/84687	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:55:09%20GMT	https://mabanque.bnpparibas/fr/notre-offre/tarifs-et-conditions-bnp-paribas/conditions-tarifaires	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/notre-offre/tarifs-et-conditions-bnp-paribas/conditions-tarifaires.html	(from https://mabanque.bnpparibas/)
03:48:17	89780/89780	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20May%202023%2000:55:09%20GMT	https://mabanque.bnpparibas/fr/glossaire	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/fr/glossaire.html	(from https://mabanque.bnpparibas/)
03:48:17	20501/20501	---M-Z	200	added ('OK')	application/javascript	etag:%225015-5f6691cfe9a80-gzip%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-socle-wcm-front/clientlibs/clientlib-apps.min.js	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-socle-wcm-front/clientlibs/clientlib-apps.min.js	(from https://mabanque.bnpparibas/)
03:48:18	19378/19378	---M-Z	200	added ('OK')	application/javascript	etag:%224bb2-5f6f5f8ac11c0-gzip%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-component.min.js	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-component.min.js	(from https://mabanque.bnpparibas/)
03:48:19	1515014/1515014	---MCZ	200	added ('OK')	application/javascript	etag:%22171e06-5fa41fb63e740-gzip%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.js	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.js	(from https://mabanque.bnpparibas/)
03:48:19	703/703	---M-Z	200	added ('OK')	application/javascript	etag:%222bf-5dec14d54a2c0-gzip%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-site.min.js	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-site.min.js	(from https://mabanque.bnpparibas/)
03:48:20	950/950	---M-Z	200	added ('OK')	application/javascript	etag:%223b6-5cf5a4984cec0-gzip%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-home-front/clientlibs/clientlib-base.min.js	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-home-front/clientlibs/clientlib-base.min.js	(from https://mabanque.bnpparibas/)
03:48:20	1466/1466	---M-Z	200	added ('OK')	application/javascript	etag:%225ba-5f89b9a7c25c0-gzip%22	https://mabanque.bnpparibas/rsc/contrib/script/aem/celebrus/dcrm_loaderAem.js	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/rsc/contrib/script/aem/celebrus/dcrm_loaderAem.js	(from https://mabanque.bnpparibas/)
03:48:21	119826/119826	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221d412-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/OpenSans-Light.eot	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/OpenSans-Light.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:48:21	119826/119826	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20Sep%202021%2014:31:27%20GMT	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/OpenSans-Light.eot?	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/OpenSans-Lightd41d.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:48:22	51436/51436	---M--	200	added ('OK')	application/octet-stream	etag:%22c8ec-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/OpenSans-Light.woff2	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/OpenSans-Light.woff2	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
